,sketchID,orig_gameID,stimuli,condition,strokeIndex,strokeLabel,strokeType,strokeRoiNum
4268,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,15,symbols,symbol,nan
4269,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,16,background,background,7.0
4270,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,17,wheel,functional,3.0
4271,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,18,wheel,functional,3.0
4272,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,19,wheel,functional,3.0
4273,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,20,symbols,symbol,nan
4274,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,21,symbols,symbol,nan
4275,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,22,symbols,symbol,nan
4276,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,23,symbols,symbol,nan
4277,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,24,symbols,symbol,nan
4278,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,25,background,background,7.0
4279,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,26,background,background,7.0
4280,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,27,wheel,functional,2.0
4281,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,28,wheel,functional,2.0
4282,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,29,wheel,functional,2.0
4283,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,30,symbols,symbol,nan
4284,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,31,symbols,symbol,nan
4285,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,32,symbols,symbol,nan
4286,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,33,symbols,symbol,nan
4287,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,34,background,background,7.0
4288,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,35,background,background,7.0
4289,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,36,background,background,7.0
4290,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,37,background,background,7.0
4291,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,38,string,causal,5.0
4292,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,39,wheel,causal,4.0
4293,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,40,wheel,causal,4.0
4294,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,41,wheel,causal,4.0
4295,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,43,wheel,causal,4.0
4296,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,44,symbols,symbol,nan
4297,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,45,symbols,symbol,nan
4298,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,46,symbols,symbol,nan
4299,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,47,symbols,symbol,nan
4300,pulleys_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,pulleys_1,explanatory,48,background,background,7.0
4301,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,12,background,background,7.0
4302,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,13,background,background,7.0
4303,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,14,background,background,7.0
4304,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,15,background,background,7.0
4305,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,16,background,background,7.0
4306,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,17,wheel,causal,1.0
4307,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,18,background,background,7.0
4308,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,19,background,background,7.0
4309,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,20,background,background,7.0
4310,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,21,wheel,causal,4.0
4311,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,22,wheel,causal,4.0
4312,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,23,background,background,7.0
4313,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,24,wheel,functional,2.0
4314,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,25,string,causal,5.0
4315,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,27,string,functional,6.0
4316,pulleys_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,pulleys_1,explanatory,28,wheel,functional,3.0
4317,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,0,wheel,causal,1.0
4318,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,1,wheel,causal,4.0
4319,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,2,wheel,functional,3.0
4320,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,3,wheel,functional,2.0
4321,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,4,background,background,7.0
4322,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,5,background,background,7.0
4323,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,6,background,background,7.0
4324,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,7,background,background,7.0
4325,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,8,background,background,7.0
4326,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,9,background,background,7.0
4327,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,10,background,background,7.0
4328,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,11,background,background,7.0
4329,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,12,background,background,7.0
4330,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,13,background,background,7.0
4331,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,14,background,background,7.0
4332,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,15,background,background,7.0
4333,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,16,background,background,7.0
4334,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,17,background,background,7.0
4335,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,18,background,background,7.0
4336,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,19,background,background,7.0
4337,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,20,background,background,7.0
4338,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,21,background,background,7.0
4339,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,22,background,background,7.0
4340,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,23,string,functional,6.0
4341,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,24,string,functional,6.0
4342,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,25,string,causal,5.0
4343,pulleys_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,pulleys_1,depictive,26,string,causal,5.0
4344,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,0,background,background,7.0
4345,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,1,background,background,7.0
4346,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,2,wheel,functional,2.0
4347,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,3,wheel,functional,3.0
4348,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,4,background,background,7.0
4349,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,5,background,background,7.0
4350,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,6,background,background,7.0
4351,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,7,background,background,7.0
4352,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,8,background,background,7.0
4353,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,9,background,background,7.0
4354,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,10,wheel,causal,1.0
4355,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,11,background,background,7.0
4356,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,12,background,background,7.0
4357,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,13,background,background,7.0
4358,pulleys_1.8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,8798-4a19eaf6-12f9-4a97-adf2-469707d7995f,pulleys_1,depictive,14,background,background,7.0
4359,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,0,background,background,7.0
4360,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,1,background,background,7.0
4361,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,2,background,background,7.0
4362,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,3,background,background,7.0
4363,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,4,background,background,7.0
4364,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,5,background,background,7.0
4365,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,6,background,background,7.0
4366,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,7,background,background,7.0
4367,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,8,background,background,7.0
4368,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,9,background,background,7.0
4369,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,10,background,background,7.0
4370,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,11,background,background,7.0
4371,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,12,background,background,7.0
4372,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,13,background,background,7.0
4373,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,14,background,background,7.0
4374,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,15,background,background,7.0
4375,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,16,background,background,7.0
4376,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,17,background,background,7.0
4377,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,18,background,background,7.0
4378,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,19,wheel,causal,1.0
4379,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,20,wheel,functional,2.0
4380,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,21,wheel,functional,3.0
4381,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,22,wheel,causal,4.0
4382,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,23,wheel,causal,4.0
4383,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,24,wheel,functional,3.0
4384,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,25,wheel,functional,2.0
4385,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,26,string,functional,6.0
4386,pulleys_1.9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,9226-c136ef9a-0131-4850-bf5f-1beaf85afcc6,pulleys_1,depictive,27,string,causal,5.0
4387,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,0,background,background,7.0
4388,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,1,background,background,7.0
4389,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,2,background,background,7.0
4390,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,3,background,background,7.0
4391,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,4,background,background,7.0
4392,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,5,background,background,7.0
4393,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,6,background,background,7.0
4394,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,7,background,background,7.0
4395,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,8,background,background,7.0
4396,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,9,background,background,7.0
4397,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,10,background,background,7.0
4398,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,11,wheel,causal,4.0
4399,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,12,wheel,causal,4.0
4400,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,13,wheel,causal,4.0
4401,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,14,wheel,causal,4.0
4402,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,15,wheel,causal,4.0
4403,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,16,wheel,causal,4.0
4404,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,17,string,causal,5.0
4405,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,19,background,background,7.0
4406,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,20,background,background,7.0
4407,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,21,background,background,7.0
4408,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,22,background,background,7.0
4409,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,23,background,background,7.0
4410,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,24,background,background,7.0
4411,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,25,background,background,7.0
4412,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,26,background,background,7.0
4413,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,27,background,background,7.0
4414,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,28,background,background,7.0
4415,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,29,background,background,7.0
4416,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,30,background,background,7.0
4417,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,31,background,background,7.0
4418,pulleys_1.9438-e9871158-5512-4dca-9edd-11caab65234a,9438-e9871158-5512-4dca-9edd-11caab65234a,pulleys_1,depictive,32,background,background,7.0
4419,pulleys_1.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,pulleys_1,explanatory,0,background,background,7.0
4420,pulleys_1.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,pulleys_1,explanatory,1,background,background,7.0
4421,pulleys_1.9810-988306f1-19e0-4158-a007-261fc2d3ae0b,9810-988306f1-19e0-4158-a007-261fc2d3ae0b,pulleys_1,explanatory,2,background,background,7.0
