,sketchID,orig_gameID,stimuli,strokeRoiNum,condition,strokeLabel,voted,groundtruth,loc_err,size_err,norm_loc_err,norm_size_err,omission
123,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,3.0,depictive,gear,True,gear,18.33712082089225,41.677331968349414,25.55001264288254,111.81114179036516,0
173,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,4.0,depictive,gear,True,gear,63.547226532713445,88.23264701911646,57.114800562978,33.075599303906046,0
223,gears_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,gears_1,5.0,depictive,background,True,background,132.48490480050924,286.0367109306076,116.78829499891744,170.7666552191901,0
24,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,1.0,depictive,gear,True,gear,34.058772731852805,148.8220413782851,55.13340897941189,110.2757012697593,0
74,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,2.0,depictive,gear,True,gear,87.32124598286491,149.6262009141447,76.35145144031284,112.36897250187664,0
124,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,3.0,depictive,gear,True,gear,124.04031602668546,156.20499351813308,144.43161040086895,125.64153047802048,0
174,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,4.0,depictive,gear,True,gear,148.49326584057607,155.12897859523216,153.11253881523825,122.7889325827484,0
224,gears_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,gears_1,5.0,depictive,background,True,background,44.90267252625394,309.23292192132453,66.73514945722744,203.8623414147311,0
25,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,1.0,explanatory,gear,True,gear,25.83118270617898,123.76186811776881,46.26878962971912,72.87990071807334,0
75,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,2.0,explanatory,gear,True,gear,63.381779716256,129.41792766073794,51.1235386990623,80.870423680537,0
125,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,3.0,explanatory,gear,True,gear,100.83774095049928,133.9589489358587,120.48823908856859,92.43593306724816,0
175,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,4.0,explanatory,gear,True,gear,134.27769732907993,135.09256086106296,137.4797658891458,93.88137145081754,0
225,gears_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,gears_1,5.0,explanatory,background,True,background,52.28049349422785,290.7249559291393,73.87083316775508,169.06073916200927,0
26,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,1.0,depictive,gear,True,gear,39.53795644693843,41.14608122288197,46.46619416420404,57.843851415696435,0
76,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,2.0,depictive,gear,True,gear,9.7082439194738,67.97793759742936,14.391063046245282,38.52223497297214,0
126,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,3.0,depictive,gear,True,gear,53.61436374704078,52.40229002629561,75.73288461902216,28.423039632152395,0
176,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,4.0,depictive,gear,True,gear,39.322385482063524,38.118237105091836,54.214800446860416,85.0346219569742,0
226,gears_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,gears_1,5.0,depictive,background,True,background,30.59411708155671,82.21921916437786,53.312938038225504,139.59599590450284,0
27,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,1.0,explanatory,gear,True,gear,66.09462913126906,64.63745044476924,43.63063115381539,25.64822217489387,0
77,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,2.0,explanatory,gear,True,gear,101.54432529688698,75.7429864739964,82.85007077325004,3.0331362150839567,0
127,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,3.0,explanatory,gear,True,gear,70.59922095887461,47.50789408087881,57.001671321452015,39.77204295839905,0
177,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,4.0,explanatory,gear,True,gear,103.11765125331357,19.0,90.18768714085765,90.51767726909394,0
227,gears_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,gears_1,5.0,explanatory,,False,background,,,,,1
28,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,1.0,depictive,gear,True,gear,51.97114584074513,53.85164807134504,38.24699236973721,50.99740124544538,0
78,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,2.0,depictive,gear,True,gear,74.78301946297702,69.6419413859206,53.972936929782044,27.71373585283284,0
128,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,3.0,depictive,gear,True,gear,17.613914953808536,36.124783736376884,27.385165513387005,76.60185050966261,0
178,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,4.0,depictive,gear,True,gear,76.86676785191374,47.01063709417264,68.77533270944384,39.856373117543825,0
228,gears_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,gears_1,5.0,depictive,background,True,background,15.041608956491324,73.02739212103907,25.10561460690009,197.44946324924138,0
29,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,1.0,explanatory,gear,True,gear,101.81478281664211,55.47071299343465,87.4493881533416,42.11794082540934,0
79,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,2.0,explanatory,gear,True,gear,158.39349734127345,60.41522986797286,139.94923948538607,43.76281325804682,0
129,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,3.0,explanatory,gear,True,gear,149.65042599337966,21.470910553583888,135.4775221278693,121.1151623134371,0
179,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,4.0,explanatory,gear,True,gear,182.79565093294752,40.311288741492746,164.0749361651041,47.49491916573046,0
229,gears_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,gears_1,5.0,explanatory,background,True,background,100.00499987500625,349.10743332103374,80.7775780152848,278.8655095115625,0
30,gears_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_1,1.0,explanatory,gear,True,gear,43.83206588788623,115.76268828944843,27.59776221697676,68.43105891690305,0
80,gears_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_1,2.0,explanatory,gear,True,gear,89.66744113668015,57.87054518492115,67.95601049405175,49.053542200963584,0
130,gears_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_1,3.0,explanatory,gear,True,gear,128.2809416865966,96.74709297958259,145.7309596671583,46.7865904550131,0
180,gears_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_1,4.0,explanatory,gear,True,gear,164.04343936896714,54.230987451824994,172.9262952720086,64.81588484853049,0
230,gears_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,gears_1,5.0,explanatory,,False,background,,,,,1
31,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,1.0,depictive,gear,True,gear,82.49242389456137,82.46211251235322,59.9296809566426,18.800341722966724,0
81,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,2.0,depictive,gear,True,gear,162.50076922894857,94.92101980067429,140.37431136142968,30.313050652694624,0
131,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,3.0,depictive,gear,True,gear,153.3761715521678,57.28001396647874,153.34637819201998,21.941491406280555,0
181,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,4.0,depictive,gear,True,gear,140.2640367307315,39.698866482558415,122.73719082216408,48.19766821738655,0
231,gears_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,gears_1,5.0,depictive,background,True,background,60.35105632878351,193.07252523339514,38.168444729625605,34.303423909800564,0
32,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,1.0,depictive,gear,True,gear,29.832867780352597,89.64373932405988,49.67918693497232,24.819988152282388,0
82,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,2.0,depictive,gear,True,gear,20.5,67.35725647619564,2.2343534278726005,12.003686045023326,0
132,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,3.0,depictive,gear,True,gear,32.0624390837628,104.01922899156675,54.291414151373516,51.764076097004306,0
182,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,4.0,depictive,gear,True,gear,56.029010342857205,87.11486669908874,50.622044944270506,22.231483060210657,0
232,gears_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,gears_1,5.0,depictive,background,True,background,84.50443775329198,160.64868502418562,72.65346598080802,252.94705038077868,0
33,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,1.0,depictive,gear,True,gear,64.65678618675692,38.07886552931954,43.27183604493928,56.68166028316971,0
83,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,2.0,depictive,gear,True,gear,81.51226901516115,50.24937810560445,58.7952163902454,36.810690235359175,0
133,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,3.0,depictive,gear,True,gear,88.06957476904269,27.65863337187866,70.5594056283642,76.61478744120248,0
183,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,4.0,depictive,gear,True,gear,112.61105629555207,23.08679276123039,91.99924839154944,87.20427805841356,0
233,gears_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,gears_1,5.0,depictive,background,True,background,54.70146250330058,121.01652779682617,43.127210658754755,84.97214728265668,0
34,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,1.0,explanatory,gear,True,gear,59.78503157145608,59.50630218724736,64.70531949752417,38.36043732166858,0
84,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,2.0,explanatory,gear,True,gear,44.5926002830066,36.68787265568828,33.775910869441624,65.75393667192465,0
134,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,3.0,explanatory,,False,gear,,,,,1
184,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,4.0,explanatory,gear,True,gear,88.18871809931245,18.027756377319946,65.57791591657491,130.8067036474351,0
234,gears_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,gears_1,5.0,explanatory,background,True,background,100.56092680559384,107.71258050942797,78.70798746122023,105.11693454347841,0
35,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,1.0,explanatory,gear,True,gear,63.94137940332536,152.74161188098023,45.12920881639516,115.60773650424355,0
85,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,2.0,explanatory,gear,True,gear,147.3439852861324,150.6286825275983,126.82630347904794,112.16319308887257,0
135,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,3.0,explanatory,gear,True,gear,32.59601202601324,144.31216164966833,49.643018362883446,107.49147707563262,0
185,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,4.0,explanatory,gear,True,gear,116.60295879607858,143.58621103713267,109.2984961203015,105.45791892968418,0
235,gears_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,gears_1,5.0,explanatory,,False,background,,,,,1
36,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,1.0,depictive,gear,True,gear,100.22100578222113,32.01562118716424,104.72538732158056,126.79841738215795,0
86,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,2.0,depictive,gear,True,gear,108.10296018148624,30.4138126514911,100.51849362413802,76.94352169991477,0
136,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,3.0,depictive,gear,True,gear,55.599010782566985,17.0,45.96300894302399,129.73570956302322,0
186,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,4.0,depictive,gear,True,gear,113.78049041905207,41.23105625617661,93.62130923271611,46.13447557489111,0
236,gears_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,gears_1,5.0,depictive,,False,background,,,,,1
37,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,1.0,depictive,gear,True,gear,36.98986347636336,76.21679604916491,14.33382542997027,10.870122115868867,0
87,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,2.0,depictive,gear,True,gear,36.96281915655244,24.020824298928627,27.527692725184515,86.45888806082651,0
137,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,3.0,depictive,gear,True,gear,53.16013544000805,13.416407864998739,59.38774703087168,86.90582213847014,0
187,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,4.0,depictive,gear,True,gear,104.37672154268881,27.018512172212592,105.03612202397439,67.646898237354,0
237,gears_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,gears_1,5.0,depictive,background,True,background,51.237193521893836,423.88323864007646,73.3010360417245,364.2493744287468,0
38,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,1.0,explanatory,,False,gear,,,,,1
88,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,2.0,explanatory,,False,gear,,,,,1
138,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,3.0,explanatory,gear,True,gear,118.11540966359978,142.36923825040296,138.86121139085003,286.05878196822175,0
188,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,4.0,explanatory,gear,True,gear,141.49293268569988,210.01190442448734,153.65396800860754,203.57988233049448,0
238,gears_1.7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,7376-6f5f07d7-86c3-4c4c-a052-3634d7755b9d,gears_1,5.0,explanatory,,False,background,,,,,1
39,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,1.0,explanatory,gear,True,gear,9.17877987534291,47.38143096192854,16.95280922579061,40.36625025198455,0
89,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,2.0,explanatory,gear,True,gear,108.4769560782381,33.301651610693426,92.99202713144511,61.709713218588014,0
139,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,3.0,explanatory,gear,True,gear,70.50709184188496,77.10382610480494,83.98393235494039,18.64346382226096,0
189,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,4.0,explanatory,gear,True,gear,95.03288904374106,46.87216658103186,86.04208320925517,65.62435428823471,0
239,gears_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,gears_1,5.0,explanatory,background,True,background,162.22284056198745,292.48076859855246,140.40129581585842,336.70904696673085,0
40,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,1.0,explanatory,gear,True,gear,30.07074990750979,103.96634070698074,50.91152449329755,43.52922576375173,0
90,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,2.0,explanatory,gear,True,gear,56.94295391003175,85.80209787645055,50.10270076082661,25.792127952353244,0
140,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,3.0,explanatory,gear,True,gear,36.44859393721519,75.59100475585703,47.65403183000428,37.895292759545406,0
190,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,4.0,explanatory,gear,True,gear,94.08108205160057,74.73285756613352,85.0452264000681,42.35461628304606,0
240,gears_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,gears_1,5.0,explanatory,,False,background,,,,,1
41,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_1,1.0,depictive,gear,True,gear,109.09743351701725,95.67131231461184,91.02303436873052,31.81895259506579,0
91,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_1,2.0,depictive,gear,True,gear,162.06942956646697,114.5512985522207,140.93171783526023,58.859717503801,0
141,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_1,3.0,depictive,gear,True,gear,13.0,78.81624198095213,35.538508388561965,17.234250672278993,0
191,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_1,4.0,depictive,gear,True,gear,67.70893589475469,107.93516572461452,48.27666599284574,53.558683362077,0
241,gears_1.7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,7949-a2356f93-f47d-4e7d-ae6d-11f1e8409b36,gears_1,5.0,depictive,background,True,background,128.8041148411028,361.178626167164,110.3673289075875,277.30517342689495,0
42,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_1,1.0,depictive,gear,True,gear,40.078048854703496,115.27792503337315,20.62981294358951,60.392193562007435,0
92,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_1,2.0,depictive,gear,True,gear,147.48304987353632,113.07077429645558,128.65652468588468,58.84421479308217,0
142,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_1,3.0,depictive,gear,True,gear,62.24146527838174,89.19641248391103,76.65568267644609,26.03147212037757,0
192,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_1,4.0,depictive,gear,True,gear,117.3850501554606,118.0889495253472,112.9933586189799,67.76361859541926,0
242,gears_1.8099-977cb375-6430-4168-9a78-d0ac87428542,8099-977cb375-6430-4168-9a78-d0ac87428542,gears_1,5.0,depictive,background,True,background,57.967663399519566,290.6217472936256,69.76610855428454,198.0435078595605,0
43,gears_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_1,1.0,depictive,gear,True,gear,128.50097275896397,110.5350623105628,108.97295512122841,66.71610305303992,0
93,gears_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_1,2.0,depictive,gear,True,gear,154.12008305214476,127.7810627597063,131.47174187564877,79.56456740716582,0
143,gears_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_1,3.0,depictive,gear,True,gear,48.72627627882106,143.54441821262157,30.220085977738513,106.39060640507704,0
193,gears_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_1,4.0,depictive,gear,True,gear,111.57172580900593,133.86933928274988,94.26730964960215,91.62565800589292,0
243,gears_1.8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,8311-fcc6caca-cdbd-4ff0-9415-77b90229a1f1,gears_1,5.0,depictive,background,True,background,144.5553527199875,280.40149785619906,124.4552055604606,152.70099895207701,0
44,gears_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_1,1.0,explanatory,gear,True,gear,89.81369606023348,116.04309544302927,72.46646625603488,61.740430372663695,0
94,gears_1.8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,8624-cf726450-c50a-42ab-a8d5-99b5d0ad0a98,gears_1,2.0,explanatory,gear,True,gear,127.5901641977155,126.62148316932637,104.88141734649669,76.74540699079085,0
