,sketchID,orig_gameID,stimuli,roiNum,condition,label,type,label_gt,type_gt,loc_err,size_err,norm_loc_err,norm_size_err,omission
1377,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1425,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,0.1654466672513503,0.224,0.16744722939110224,0.446887522040405,0
1473,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_1,5.0,depictive,string,causal,string,causal,0.14536727005695035,0.12982947524507785,0.09860303446689547,0.33556876614833475,0
1521,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1569,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_1,7.0,depictive,background,background,background,background,0.07952267125620407,0.22022561645203154,0.019316438200118725,0.07823053467131992,0
1282,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,1.0,explanatory,,,wheel,causal,,,,,1
1330,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,0.2163376818409836,0.59,0.2488538382103884,0.5153399640224134,0
1378,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,0.1745160958873171,0.15340253748558247,0.24544625418934832,0.3634344275961026,0
1426,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,4.0,explanatory,,,wheel,causal,,,,,1
1474,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,5.0,explanatory,,,string,causal,,,,,1
1522,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,6.0,explanatory,string,functional,string,functional,0.15434404499404195,0.3166525781910397,0.1900305794713251,0.5564119168684181,0
1570,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,7.0,explanatory,,,background,background,,,,,1
1283,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,1.0,depictive,,,wheel,causal,,,,,1
1331,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,2.0,depictive,,,wheel,functional,,,,,1
1379,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1427,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,4.0,depictive,,,wheel,causal,,,,,1
1475,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,5.0,depictive,,,string,causal,,,,,1
1523,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1571,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,7.0,depictive,background,background,background,background,0.09362478323699339,0.32364979534790855,0.02075178158223267,0.20048801336553476,0
1284,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,1.0,depictive,,,wheel,causal,,,,,1
1332,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,2.0,depictive,,,wheel,functional,,,,,1
1380,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1428,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,4.0,depictive,,,wheel,causal,,,,,1
1476,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,5.0,depictive,string,causal,string,causal,0.3796765989340571,0.574264766455227,0.3000533079329799,0.4967393814469855,0
1524,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,6.0,depictive,string,functional,string,functional,0.2574223001555412,0.5340659340659341,0.20910043013442742,0.449220436198079,0
1572,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,7.0,depictive,background,background,background,background,0.12354266070942027,0.2809307510565372,0.07769787081884537,0.14998993155289045,0
1285,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,1.0,depictive,,,wheel,causal,,,,,1
1333,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,2.0,depictive,,,wheel,functional,,,,,1
1381,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1429,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,4.0,depictive,,,wheel,causal,,,,,1
1477,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,5.0,depictive,,,string,causal,,,,,1
1525,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1573,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,7.0,depictive,background,background,background,background,0.16149344549992953,0.14235799141459518,0.14190211208914646,0.013816601797297321,0
1286,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,1.0,depictive,wheel,causal,wheel,causal,0.1010385658474164,0.152,0.08258909821827083,0.3617764913321458,0
1334,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,2.0,depictive,wheel,functional,wheel,functional,0.07346357309928365,1.1416326530612244,0.05402653371654252,1.5316189236181155,0
1382,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,3.0,depictive,wheel,functional,wheel,functional,0.019411658042808713,0.23529411764705882,0.06580674943411474,0.4602382719554258,0
1430,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,0.03342527438232688,0.1572,0.06997625297726587,0.003728101653878184,0
1478,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,5.0,depictive,string,causal,string,causal,0.08385858741660077,0.578898591317242,0.014308737504846155,0.8664123123726231,0
1526,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1574,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,7.0,depictive,background,background,background,background,0.037690622232200474,0.02166317260656883,0.05172025193473716,0.15648966332365433,0
1287,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,1.0,depictive,wheel,causal,wheel,causal,0.06693504496281809,0.792,0.06895643032663651,0.7541236890650292,0
1335,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,2.0,depictive,wheel,functional,wheel,functional,0.06392598231662026,0.22551020408163266,0.0676123987405623,0.08447743328275706,0
1383,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1431,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,0.031013123423735075,0.7792,0.09413338821877851,0.7389928391613387,0
1479,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,5.0,depictive,,,string,causal,,,,,1
1527,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,6.0,depictive,string,functional,string,functional,0.033014088865300294,1.3617075232459848,0.08568234313190223,1.7917689102071608,0
1575,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,7.0,depictive,background,background,background,background,0.044009272720310126,0.08116202455825097,0.05230516344705909,0.27803908712195674,0
1288,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,1.0,depictive,wheel,causal,wheel,causal,0.04117834510843328,0.08,0.09039355064821958,0.08752983682775539,0
1336,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,2.0,depictive,wheel,functional,wheel,functional,0.12117135723630271,0.05653061224489796,0.07046526159630885,0.11527294491009603,0
1384,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,3.0,depictive,wheel,functional,wheel,functional,0.08349269822842233,0.7081891580161477,0.11167595188769101,0.655051089818186,0
1432,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,0.07816055358669659,0.3464,0.03050031038875385,0.22738097679280345,0
1480,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,5.0,depictive,,,string,causal,,,,,1
1528,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1576,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,7.0,depictive,background,background,background,background,0.10741945727120444,0.31341719077568136,0.05004388069770902,0.5525873730120059,0
1289,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,0.12445053019081748,3.108,0.08412625245419618,3.856057140965673,0
1337,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,2.0,explanatory,,,wheel,functional,,,,,1
1385,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,3.0,explanatory,,,wheel,functional,,,,,1
1433,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,0.1765180528345955,2.3456,0.09949851991227678,2.9548258935771066,0
1481,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,5.0,explanatory,string,causal,string,causal,0.3097178554287148,0.2111376554905676,0.2720729288102846,0.06748767738706139,0
1529,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,6.0,explanatory,,,string,functional,,,,,1
1577,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,7.0,explanatory,background,background,background,background,0.17825990974975103,0.5563541978636318,0.13317718062927036,0.47556734042751836,0
1290,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,0.15844598662813741,0.5412,0.07894091920168389,0.45765359876459333,0
1338,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,0.09957348072396267,0.5395918367346939,0.03132576544906885,0.45575259274990776,0
1386,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,0.0885999195203055,0.6701268742791234,0.07106354457943305,0.6100577537075146,0
1434,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,0.03364998463970935,0.482,0.10641919277288737,0.38767341796002475,0
1482,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,5.0,explanatory,string,causal,string,causal,0.15317077491166736,0.9838742894801878,0.12366812258907722,0.9809378355104967,0
1530,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,6.0,explanatory,string,functional,string,functional,0.14391162312632294,0.8881656804733727,0.10605103146160001,0.8678009138407217,0
1578,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,7.0,explanatory,background,background,background,background,0.1387424409699335,0.10250074872716382,0.10519257627456192,0.3032635427888375,0
1291,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,0.1910076573860754,0.2792,0.1303997662327222,0.14794401479842817,0
1339,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,0.14106880755402762,0.1620408163265306,0.06693084635889061,0.37364571670302543,0
1387,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,0.057338370948662766,0.12033833141099577,0.05311336629920643,0.039845990113294365,0
1435,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,0.12771926925277172,0.3088,0.07078090688174912,0.1829341052007125,0
1483,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,5.0,explanatory,string,causal,string,causal,0.17930583314117407,0.22777823543949255,0.12919203010023048,0.4513537652697615,0
1531,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,6.0,explanatory,string,functional,string,functional,0.11707096775577208,1.0472527472527473,0.047032504202801036,1.4200526588749502,0
1579,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,7.0,explanatory,background,background,background,background,0.14759563274219867,0.40476190476190477,0.06609055962772557,0.29637044718701133,0
1292,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,0.08479695702120134,2.0888,0.11889819970242577,2.6512632173843156,0
1340,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,0.10308760171791001,1.1379591836734695,0.09234288101738687,1.527276524092184,0
1388,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,0.2579140302544241,1.8765859284890427,0.30493831859122983,2.40040546242468,0
1436,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,0.27411020797008906,3.2112,0.31395833028038694,3.9780496183141776,0
1484,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,5.0,explanatory,string,causal,string,causal,0.1850761880138242,1.9300601367493204,0.14284611960287846,2.4636171982766295,0
1532,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,6.0,explanatory,string,functional,string,functional,0.24487943186983965,0.4461538461538462,0.2562394391541038,0.7094950612342644,0
1580,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,7.0,explanatory,background,background,background,background,0.32315163821332643,0.6217596752187947,0.2797473769490355,0.5528830014228464,0
1293,pulleys_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,0.11141429318598534,0.1144,0.05031794480089012,0.04686567771158698,0
1341,pulleys_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,0.12717969644425406,0.3573469387755102,0.12489311025093375,0.2403213273800795,0
1389,pulleys_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,0.05593286614620005,0.7101114955786236,0.057839378875347576,0.6573234805308462,0
1437,pulleys_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,0.06831414506396238,0.678,0.12942567447062278,0.6193645571102857,0
1485,pulleys_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_1,5.0,explanatory,string,causal,string,causal,0.14341655610212434,0.40509926682593295,0.1657067607833189,0.6609645395413101,0
1533,pulleys_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_1,6.0,explanatory,string,functional,string,functional,0.1979537081629642,1.5440405748098056,0.13768692512858433,2.0073043817457568,0
1581,pulleys_1.6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,6930-a8fd4222-86f3-4623-99f4-fb8794cd4962,pulleys_1,7.0,explanatory,background,background,background,background,0.04280479675817533,0.5966190808958105,0.07334912577924688,0.5231643639860769,0
1294,pulleys_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,0.10476002639200525,0.4524,0.052854456429465145,0.35268332755774046,0
1342,pulleys_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,0.24345965006922382,1.3657142857142857,0.19545165681090818,1.796505294699942,0
1390,pulleys_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,0.23456802120731782,0.798154555940023,0.22566253775631345,0.7613989751706821,0
1438,pulleys_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,0.06468773034213901,0.7332,0.12959535134545652,0.684616347319951,0
1486,pulleys_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_1,5.0,explanatory,string,causal,string,causal,0.18034307899595642,0.021397973473927013,0.10670901986244612,0.15680315459479427,0
1534,pulleys_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_1,6.0,explanatory,string,functional,string,functional,0.2666843213164306,0.043279797125950974,0.215292422235226,0.2332585951457381,0
1582,pulleys_1.6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,6943-85eb7519-bc4d-4f4f-8a72-18670800d8e6,pulleys_1,7.0,explanatory,background,background,background,background,0.2752916010151516,0.9130644570896144,0.3477449697930702,0.8972336991349303,0
1295,pulleys_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_1,1.0,depictive,,,wheel,causal,,,,,1
1343,pulleys_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_1,2.0,depictive,,,wheel,functional,,,,,1
1391,pulleys_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1439,pulleys_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_1,4.0,depictive,,,wheel,causal,,,,,1
1487,pulleys_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_1,5.0,depictive,,,string,causal,,,,,1
1535,pulleys_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1583,pulleys_1.6945-10eab378-7b98-4663-bd65-4d741b54cbcc,6945-10eab378-7b98-4663-bd65-4d741b54cbcc,pulleys_1,7.0,depictive,background,background,background,background,0.13196001733899201,0.34464743269774717,0.07805900016690787,0.22530927110557658,0
1296,pulleys_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_1,1.0,depictive,wheel,causal,wheel,causal,0.08464128453241657,5.0,0.029383335065782064,6.092585892354926,0
1344,pulleys_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_1,2.0,depictive,wheel,functional,wheel,functional,0.2015870546645445,0.42959183673469387,0.11986233957911863,0.3257218513900673,0
1392,pulleys_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1440,pulleys_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,0.22717653409731806,1.964,0.18658401149711212,2.503737430823333,0
1488,pulleys_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_1,5.0,depictive,,,string,causal,,,,,1
1536,pulleys_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1584,pulleys_1.7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,7539-a65b7363-3afb-43a6-850a-5c80a1202ddc,pulleys_1,7.0,depictive,background,background,background,background,0.15238460663304937,0.13714185883997204,0.07302178371991089,0.019982579849201675,0
1297,pulleys_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,0.2017365376009051,1.1172,0.1364015813676619,1.5027371418823081,0
1345,pulleys_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,pulleys_1,2.0,explanatory,,,wheel,functional,,,,,1
1393,pulleys_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,pulleys_1,3.0,explanatory,,,wheel,functional,,,,,1
1441,pulleys_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,0.10094528797870732,1.4208,0.0659318054027374,1.861621988035467,0
1489,pulleys_1.7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,7873-86193d3b-b7ba-4998-b5c2-eef9e242d7d5,pulleys_1,5.0,explanatory,string,causal,string,causal,0.06297579872771879,0.3172831369964577,0.04262147381295029,0.19296200149804416,0
