,sketchID,orig_gameID,stimuli,roiNum,condition,label,type,label_gt,type_gt,loc_err,size_err,norm_loc_err,norm_size_err,omission
1415,pulleys_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,39.293765408777,39.44616584663204,67.01507300586262,47.492661207011,0
1463,pulleys_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,pulleys_1,5.0,explanatory,,,string,causal,,,,,1
1511,pulleys_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,pulleys_1,6.0,explanatory,,,string,functional,,,,,1
1559,pulleys_1.2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,2990-838b4c34-f6c7-4ff8-9d65-2dc73da4632e,pulleys_1,7.0,explanatory,background,background,background,background,105.81233387464809,47.0,95.25267373307202,11.186307304720517,0
1272,pulleys_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_1,1.0,depictive,wheel,causal,wheel,causal,54.70146250330058,36.40054944640259,28.151875150640134,47.56856077366718,0
1320,pulleys_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_1,2.0,depictive,wheel,functional,wheel,functional,65.75902979819577,18.35755975068582,29.433208944709758,31.241793377190515,0
1368,pulleys_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_1,3.0,depictive,wheel,functional,wheel,functional,60.10199663904686,5.385164807134504,19.78485574608878,13.62818006070608,0
1416,pulleys_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,62.09871174187111,38.48376280978771,20.14813711825333,51.227954390997105,0
1464,pulleys_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_1,5.0,depictive,,,string,causal,,,,,1
1512,pulleys_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1560,pulleys_1.3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,3420-94c6faa4-2c3d-4f6f-a409-e9484a130847,pulleys_1,7.0,depictive,background,background,background,background,58.05170109479997,62.289646009589745,38.67829873961931,114.8741115167307,0
1273,pulleys_1.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,60.87076473973364,30.610455730027933,24.67531950086117,27.03956059048484,0
1321,pulleys_1.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,63.51377803280167,16.1245154965971,32.53331098036525,12.636847636285468,0
1369,pulleys_1.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,41.48795005781799,27.80287754891569,30.888128165915187,24.289812992439863,0
1417,pulleys_1.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,36.40054944640259,24.08318915758459,44.1646658068827,20.268126383069593,0
1465,pulleys_1.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_1,5.0,explanatory,string,causal,string,causal,130.63785821881802,58.69412236331676,95.6222067069729,77.56082480273881,0
1513,pulleys_1.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_1,6.0,explanatory,string,functional,string,functional,71.77917525299382,75.45197147855052,60.30433921330577,49.9335730461261,0
1561,pulleys_1.3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,3890-0990b186-d2cb-4b92-98cb-eb634cf917b8,pulleys_1,7.0,explanatory,background,background,background,background,77.98717843338096,125.93649193144932,55.32935913537521,103.25086971452065,0
1274,pulleys_1.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,28.853076092507017,12.083045973594572,13.373462643184709,6.3018142589046375,0
1322,pulleys_1.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,42.90104893822527,17.029386365926403,42.23171445529574,8.887913184557878,0
1370,pulleys_1.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,5.70087712549569,21.02379604162864,47.46370634621097,16.1492530606991,0
1418,pulleys_1.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,38.421998906876254,5.0,41.058606655462775,11.494840789166409,0
1466,pulleys_1.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_1,5.0,explanatory,string,causal,string,causal,33.0037876614185,37.21558813185679,10.150161099695078,12.301721167154867,0
1514,pulleys_1.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_1,6.0,explanatory,string,functional,string,functional,101.74109297624044,255.45449692655637,70.04496883967245,242.96686256308672,0
1562,pulleys_1.4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,4032-8dfa87ba-2459-483b-a538-b02c05bbdab2,pulleys_1,7.0,explanatory,background,background,background,background,43.982951242498494,86.1278120005379,25.486179698087746,48.85388779827807,0
1275,pulleys_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_1,1.0,depictive,,,wheel,causal,,,,,1
1323,pulleys_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_1,2.0,depictive,wheel,functional,wheel,functional,60.38418667167755,66.37017402418047,24.995215409978716,87.37220034791702,0
1371,pulleys_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1419,pulleys_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,60.11031525453847,6.4031242374328485,28.26154119013908,4.909345875234526,0
1467,pulleys_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_1,5.0,depictive,,,string,causal,,,,,1
1515,pulleys_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1563,pulleys_1.4439-0eca0566-7cd9-4da5-b710-085e65a285e5,4439-0eca0566-7cd9-4da5-b710-085e65a285e5,pulleys_1,7.0,depictive,background,background,background,background,84.13382197428095,33.61547262794322,42.38219466624687,76.25462245886168,0
1276,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_1,1.0,depictive,wheel,causal,wheel,causal,81.41406512390841,39.05124837953327,72.95957444413074,36.28599775031346,0
1324,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_1,2.0,depictive,,,wheel,functional,,,,,1
1372,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1420,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,85.23056963320144,10.04987562112089,86.05422661214962,14.55297896262854,0
1468,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_1,5.0,depictive,string,causal,string,causal,74.88658090739622,20.0,50.603334172126814,49.92704798010238,0
1516,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1564,pulleys_1.4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,4564-a9b5aa08-b02c-4ba3-a97d-be23a7fd9cc3,pulleys_1,7.0,depictive,background,background,background,background,40.96644968751869,62.64982043070834,10.148458411886104,52.19058061540746,0
1277,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,1.0,explanatory,,,wheel,causal,,,,,1
1325,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,111.44729696138889,35.805027579936315,128.00985241038504,31.010719597125576,0
1373,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,89.9027252089724,9.055385138137417,126.33481486814755,18.226231194495043,0
1421,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,4.0,explanatory,,,wheel,causal,,,,,1
1469,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,5.0,explanatory,,,string,causal,,,,,1
1517,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,6.0,explanatory,string,functional,string,functional,79.51100552753688,119.36498649101419,97.7159982978486,92.73905069487942,0
1565,pulleys_1.4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,4565-36193ae4-51f5-4fa7-8105-88a5da44b9da,pulleys_1,7.0,explanatory,,,background,background,,,,,1
1278,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,1.0,depictive,,,wheel,causal,,,,,1
1326,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,2.0,depictive,,,wheel,functional,,,,,1
1374,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1422,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,4.0,depictive,,,wheel,causal,,,,,1
1470,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,5.0,depictive,,,string,causal,,,,,1
1518,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1566,pulleys_1.4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,4621-e895c1a2-bb35-4aaa-9dea-1fbe89a16b08,pulleys_1,7.0,depictive,background,background,background,background,48.23121395942673,91.0659101969557,10.884096580249402,70.40134662863274,0
1279,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,1.0,depictive,,,wheel,causal,,,,,1
1327,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,2.0,depictive,,,wheel,functional,,,,,1
1375,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1423,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,4.0,depictive,,,wheel,causal,,,,,1
1471,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,5.0,depictive,string,causal,string,causal,195.5920499406865,117.78370006074695,154.64966491366013,107.10330778872535,0
1519,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,6.0,depictive,string,functional,string,functional,132.61221663180206,236.7530358833863,107.91437854863781,221.43027125414204,0
1567,pulleys_1.4659-683c0845-cf14-4240-bd20-573c8b7926d8,4659-683c0845-cf14-4240-bd20-573c8b7926d8,pulleys_1,7.0,depictive,background,background,background,background,63.64353855655733,86.68333173107735,40.235215229240545,77.94939391562713,0
1280,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,1.0,depictive,,,wheel,causal,,,,,1
1328,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,2.0,depictive,,,wheel,functional,,,,,1
1376,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1424,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,4.0,depictive,,,wheel,causal,,,,,1
1472,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,5.0,depictive,,,string,causal,,,,,1
1520,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1568,pulleys_1.4786-26a27eb2-3267-43ec-9911-66d292ce846f,4786-26a27eb2-3267-43ec-9911-66d292ce846f,pulleys_1,7.0,depictive,background,background,background,background,83.194050268033,37.16180835212409,73.30905138241383,11.145195921630835,0
1281,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,1.0,depictive,wheel,causal,wheel,causal,52.050456290026894,14.866068747318506,42.742643863607036,15.781267510333139,0
1329,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,2.0,depictive,wheel,functional,wheel,functional,37.84507894033252,46.22769732530488,28.00449208254588,58.79969488435161,0
1377,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,3.0,depictive,wheel,functional,wheel,functional,10.0,12.0,33.90970268593313,15.731237005245879,0
1425,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,17.219175357722563,7.0710678118654755,36.112301934312164,0.47646860219796094,0
1473,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,5.0,depictive,string,causal,string,causal,43.200115740585694,89.56003573022959,7.580624150797979,133.69769549346347,0
1521,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1569,pulleys_1.5191-babaa9e9-312d-4429-8546-0b7b2395d92c,5191-babaa9e9-312d-4429-8546-0b7b2395d92c,pulleys_1,7.0,depictive,background,background,background,background,19.4164878389476,33.28663395418648,26.69475363685253,72.17128395805047,0
1282,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,1.0,depictive,wheel,causal,wheel,causal,34.48187929913333,38.41874542459709,35.67320582268624,35.62564187444163,0
1330,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,2.0,depictive,wheel,functional,wheel,functional,32.931747600150224,15.033296378372908,34.97479949682127,16.626439073867395,0
1378,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,3.0,depictive,,,wheel,functional,,,,,1
1426,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,15.976545308670458,37.48332962798263,48.53845889135664,34.566141327189236,0
1474,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,5.0,depictive,,,string,causal,,,,,1
1522,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,6.0,depictive,string,functional,string,functional,17.00735135169495,94.11163583744573,44.198812053488766,145.2526146281399,0
1570,pulleys_1.5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,5235-eb1c8b46-bab0-42e7-8fea-bc50850cd0de,pulleys_1,7.0,depictive,background,background,background,background,22.67156809750927,24.08318915758459,27.026556505128028,77.4917561852176,0
1283,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,1.0,depictive,wheel,causal,wheel,causal,21.213203435596427,4.0,46.45151786847493,3.3354192206895683,0
1331,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,2.0,depictive,wheel,functional,wheel,functional,62.42195126716242,3.1622776601683795,36.5076434245526,7.342952958150664,0
1379,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,3.0,depictive,wheel,functional,wheel,functional,43.01162633521314,33.28663395418648,57.670378397781576,30.298007216066782,0
1427,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,4.0,depictive,wheel,causal,wheel,causal,40.26474885057648,13.892443989449804,15.904248652120398,8.515869002456473,0
1475,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,5.0,depictive,,,string,causal,,,,,1
1523,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,6.0,depictive,,,string,functional,,,,,1
1571,pulleys_1.5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,5369-de50eae9-8b3d-44d0-89c1-b279c4fea591,pulleys_1,7.0,depictive,background,background,background,background,55.33760023709015,74.62573282722254,25.986622947067985,120.73592714584994,0
1284,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,64.11123146532127,85.09406559801923,43.13415959847616,92.97960118918445,0
1332,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,2.0,explanatory,,,wheel,functional,,,,,1
1380,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,3.0,explanatory,,,wheel,functional,,,,,1
1428,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,90.93404203047393,61.05735008989499,51.18532075382885,75.80009848001525,0
1476,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,5.0,explanatory,string,causal,string,causal,159.55249919697278,34.40930106817051,139.97162882648948,14.27798598816323,0
1524,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,6.0,explanatory,,,string,functional,,,,,1
1572,pulleys_1.5854-18de046e-63e2-4225-89ae-e606873818b0,5854-18de046e-63e2-4225-89ae-e606873818b0,pulleys_1,7.0,explanatory,background,background,background,background,91.8313671900838,184.09780009549272,68.418485326738,171.27325542623487,0
1285,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,81.62413858657254,23.021728866442675,40.62015470805651,19.608209443747974,0
1333,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,51.29571132170798,31.827660925679098,15.960794732921222,26.230612934704048,0
1381,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,45.64263357870578,30.805843601498726,36.4046062415626,27.545536710552152,0
1429,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,17.334935823359714,19.849433241279208,54.74946466358224,15.874161763839249,0
1477,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,5.0,explanatory,string,causal,string,causal,78.90659034580065,246.4731222669117,63.50202624460135,243.96696779515443,0
1525,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,6.0,explanatory,string,functional,string,functional,74.13669806512831,217.5890622251036,54.43065567547579,198.63065963142233,0
1573,pulleys_1.6182-d61fc503-aec8-4628-a767-04fadedc083f,6182-d61fc503-aec8-4628-a767-04fadedc083f,pulleys_1,7.0,explanatory,background,background,background,background,71.47377141301556,93.04837451562494,53.984822161474085,99.68039713308139,0
1286,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,98.3984247841397,16.278820596099706,67.35669519699792,18.781873294832305,0
1334,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,72.67220926874316,8.54400374531753,34.37292714594117,20.58225674931954,0
1382,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,29.53811097548386,7.0710678118654755,27.199920554734415,10.732239458692204,0
1430,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,65.79513659838392,14.142135623730951,36.28130887986813,14.127892977399963,0
1478,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,5.0,explanatory,string,causal,string,causal,92.37017917055266,129.40247292845683,66.37390915437113,134.1163117959024,0
1526,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,6.0,explanatory,string,functional,string,functional,60.309617806781034,99.92497185388645,24.08114088631661,96.46454486073682,0
1574,pulleys_1.6317-08207a69-0532-454a-a7d0-1f5618708db0,6317-08207a69-0532-454a-a7d0-1f5618708db0,pulleys_1,7.0,explanatory,background,background,background,background,76.03453162872775,110.6752004741803,34.09586594438144,78.02485697564637,0
1287,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,1.0,explanatory,wheel,causal,wheel,causal,43.68352092036538,56.43580423808985,61.086272457829324,70.89293833631122,0
1335,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,2.0,explanatory,wheel,functional,wheel,functional,53.10602602341847,46.61544808322666,47.36528761456634,62.072840083580765,0
1383,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,3.0,explanatory,wheel,functional,wheel,functional,132.86553352920387,50.20956084253277,156.91931344369334,61.55688396078111,0
1431,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,4.0,explanatory,wheel,causal,wheel,causal,141.20906486483082,76.02631123499285,161.55470663458723,91.82879475753448,0
1479,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,5.0,explanatory,string,causal,string,causal,95.34280256002548,240.23530131935232,73.39654910225241,275.7203946410209,0
1527,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,6.0,explanatory,string,functional,string,functional,126.15070352558483,195.6016359849784,131.79694517144497,177.45738584494504,0
1575,pulleys_1.6913-0d12dbb2-8462-4303-b6cf-7479942d1541,6913-0d12dbb2-8462-4303-b6cf-7479942d1541,pulleys_1,7.0,explanatory,background,background,background,background,166.4729707790427,209.03827400741713,144.31149253036136,195.9404982125291,0
